simulation,total_revenue
8743,20069066.049547173
8744,20064962.878260512
8745,20104980.658725023
8746,20076510.274817128
8747,20114717.830358412
8748,20082784.05573095
8749,20061488.60064707
8750,20091375.414547317
8751,20074361.944038082
8752,20103644.086970296
8753,20095727.954081725
8754,20091814.915352218
8755,20084934.548080668
8756,20105470.199596893
8757,20105273.07680475
8758,20069135.228804465
8759,20121907.98507117
8760,20065972.60484804
8761,20080109.26996327
8762,20117604.49855945
8763,20075060.6416328
8764,20111548.543505304
8765,20076775.276781738
8766,20085881.77919095
8767,20054282.350816328
8768,20077534.355991237
8769,20093913.12903982
8770,20112741.279834744
8771,20088440.420749992
8772,20073695.425453093
8773,20074321.943589766
8774,20062333.78253008
8775,20088726.845809836
8776,20075867.617061168
8777,20071622.201970164
8778,20101975.435805943
8779,20072908.109426063
8780,20106377.56431302
8781,20069967.391175844
8782,20109270.054695893
8783,20083596.784847297
8784,20096177.16399247
8785,20084602.9521216
8786,20120773.50322448
8787,20058415.601394657
8788,20051287.89860587
8789,20089399.98659831
8790,20059172.535432607
8791,20063794.24899426
8792,20084186.701010205
8793,20086124.600379717
8794,20082070.836205214
8795,20079560.988282543
8796,20126341.54508826
8797,20072483.623849906
8798,20097199.548318174
8799,20095717.522121165
8800,20073661.294633355
8801,20051084.05849917
8802,20087787.16855109
8803,20111728.97549109
8804,20054545.982160416
8805,20053774.937176086
8806,20085977.816926446
8807,20107511.419208027
8808,20077025.008799735
8809,20088273.1856468
8810,20130420.05469979
8811,20084764.02118877
8812,20094176.041177858
8813,20081665.75540302
8814,20105370.650445692
8815,20094686.912712347
8816,20042668.680950895
8817,20108430.65210474
8818,20101515.27740412
8819,20072313.11537488
8820,20117600.384393234
8821,20077742.604565438
8822,20086962.008787237
8823,20098724.42238175
8824,20105112.12284623
8825,20069302.71510114
8826,20060405.91188037
8827,20107241.557633795
8828,20097032.359394033
8829,20083196.239952244
8830,20067834.225674327
8831,20069975.381970596
8832,20126854.630954098
8833,20110261.833289173
8834,20093775.18930558
8835,20084541.543547805
8836,20094326.59425136
8837,20083087.49313371
8838,20069751.08693133
8839,20104706.95353178
8840,20116101.628226425
8841,20112888.47143095
8842,20095198.080849346
8843,20097098.266918372
8844,20085614.268189948
8845,20097931.1272117
8846,20097782.63195423
8847,20100846.25628674
8848,20068369.22280141
8849,20066535.423681553
8850,20123990.377513707
8851,20043835.557756145
8852,20084121.009492293
8853,20059002.90206219
8854,20079453.405099493
8855,20097694.52210046
8856,20078045.326805208
8857,20106180.29587707
8858,20104778.73397837
8859,20083732.83950868
8860,20098840.01628336
8861,20128961.149400245
8862,20119330.03953209
8863,20071078.55195669
8864,20066174.57677275
8865,20062508.618850324
8866,20066785.765201308
8867,20069829.68201962
8868,20101983.329188902
8869,20090381.379696917
8870,20117389.079550643
8871,20094762.26010299
8872,20065541.003704112
8873,20073313.91069837
8874,20119613.922453146
8875,20087162.624233685
8876,20088776.790842876
8877,20105874.131327283
8878,20088621.351087905
8879,20102942.09800875
8880,20053678.44524344
8881,20078719.45506399
8882,20086056.412110224
8883,20087316.17653151
8884,20084124.435530424
8885,20086105.748328876
8886,20089868.536131743
8887,20100451.394679822
8888,20135730.124060873
8889,20069143.818428975
8890,20074569.434499547
8891,20095645.69325965
8892,20083234.58038564
8893,20091272.51796774
8894,20075497.888043866
8895,20048665.274084385
8896,20113603.31253402
8897,20061289.2731374
8898,20107309.022355195
8899,20073633.635367803
8900,20067307.529176537
8901,20117723.250781942
8902,20090949.16954612
8903,20102866.69338238
8904,20141690.79204957
8905,20059728.140312668
8906,20122540.417613283
8907,20076728.55640559
8908,20093754.818121243
8909,20049763.81225956
8910,20088695.706135616
8911,20101948.039743215
8912,20061225.82462547
8913,20081669.483811375
8914,20131475.917713154
8915,20084856.221156813
8916,20091878.111813053
8917,20081289.418966383
8918,20109287.239657056
8919,20073435.41035128
8920,20069829.595938962
8921,20066021.280247103
8922,20112658.871454176
8923,20107333.152277745
8924,20071059.19878138
8925,20090274.99021079
8926,20075026.149595737
8927,20082138.27635097
8928,20099606.576440662
8929,20087196.248097938
8930,20057912.81698331
8931,20053680.08113802
8932,20124483.110569477
8933,20095663.59490097
8934,20074103.49039869
8935,20047565.70697497
8936,20124772.90613261
8937,20100125.716440786
8938,20111755.413595457
8939,20086461.04826756
8940,20080602.556030005
8941,20099449.78742928
8942,20088903.652243167
8943,20121863.208050493
8944,20059472.549002547
8945,20054629.06507103
8946,20091229.95115188
8947,20068692.936970066
8948,20101099.239479665
8949,20071469.2214226
8950,20105871.77236513
8951,20075195.422378257
8952,20063552.55285814
8953,20096210.79091343
8954,20101805.31954448
8955,20098858.121550616
8956,20088507.878246695
8957,20079828.233198874
8958,20071222.689300682
8959,20092306.149763055
8960,20114990.809670843
8961,20059823.801141527
8962,20094541.57660675
8963,20073802.94698867
8964,20066204.192777757
8965,20091662.38669772
8966,20085765.200032707
8967,20065121.85051519
8968,20054941.796586026
8969,20093848.043861963
8970,20122066.345614225
8971,20103173.67541186
8972,20110983.79738132
8973,20104722.481684037
8974,20089765.42531561
8975,20069821.37857424
8976,20063705.051221
8977,20087426.62479194
8978,20087577.712211017
8979,20087183.417285793
8980,20088571.30616581
8981,20077789.7823984
8982,20085570.464380093
8983,20041979.642902076
8984,20105801.681554116
8985,20084420.383188564
8986,20098432.083799656
8987,20106702.95132685
8988,20089596.60350839
8989,20076776.987857822
8990,20093588.702742588
8991,20088415.338995237
8992,20067000.796131622
8993,20087604.475034114
8994,20124206.714731842
8995,20062506.5055378
8996,20139876.782277156
8997,20064304.877886202
8998,20121607.82382848
8999,20071241.92145374
9000,20100608.6106887
9001,20060605.60616978
9002,20079886.86089979
9003,20074159.074706893
9004,20069027.060523897
9005,20082054.991191737
9006,20070486.148049
9007,20049422.185338475
9008,20119029.583664488
9009,20078416.029630356
9010,20075063.044098776
9011,20091720.770404126
9012,20050622.395329274
9013,20108103.810670406
9014,20098032.38670584
9015,20063323.85733301
9016,20086743.50627314
9017,20087307.242426474
9018,20126877.459281456
9019,20126067.723257925
9020,20077143.259427
9021,20082694.541966125
9022,20113642.007834584
9023,20078517.687823817
9024,20111553.47794866
9025,20070905.750281423
9026,20080080.22942606
9027,20085665.29960428
9028,20061582.269732628
9029,20079771.303497165
9030,20088720.895766314
9031,20074052.41423223
9032,20064271.391080603
9033,20113094.773594197
9034,20081416.61673683
9035,20087398.68624966
9036,20106206.02327793
9037,20094693.21457499
9038,20115338.403157365
9039,20073755.505951338
9040,20120323.154568944
9041,20092321.947618946
9042,20108226.21008257
9043,20059947.00601193
9044,20109029.71855754
9045,20059784.151801787
9046,20058073.143847868
9047,20092552.631087698
9048,20073224.348152
9049,20110923.124567684
9050,20072391.614515986
9051,20086799.882491734
9052,20094428.16372252
9053,20086045.512406677
9054,20050801.236796763
9055,20085310.196790297
9056,20061375.398030784
9057,20087426.472234763
9058,20081661.224499118
9059,20118199.548027415
9060,20049026.891045544
9061,20065370.881676957
9062,20056087.498686757
9063,20073944.351428818
9064,20099805.317419454
9065,20103717.949507315
9066,20085427.51877076
9067,20072116.581133682
9068,20095241.083270688
9069,20092171.704376414
9070,20037817.173025526
9071,20112129.044450227
9072,20084723.866308797
9073,20105220.9516061
9074,20109446.93237415
9075,20082796.030506667
9076,20052402.376662742
9077,20076717.765904505
9078,20078579.28439707
9079,20086504.252361186
9080,20056495.500426438
9081,20094866.760418266
9082,20045011.678378157
9083,20080770.00986218
9084,20088885.821338054
9085,20100673.33681852
9086,20100687.44409381
9087,20089064.606713194
9088,20043888.667036995
9089,20105926.881366458
9090,20104429.403085805
9091,20100676.25984451
9092,20102902.97261471
9093,20090292.0755577
9094,20113958.617669746
9095,20089787.44079547
9096,20114253.34545111
9097,20101083.777877606
9098,20093129.217785507
9099,20080945.689702265
9100,20079880.587309994
9101,20105128.554936122
9102,20127308.424736273
9103,20076702.799444985
9104,20115221.802425265
9105,20053838.155836105
9106,20092007.254250616
9107,20071829.690428954
9108,20067235.95866364
9109,20084020.36693729
9110,20068851.23247586
9111,20082207.743681747
9112,20077933.411062703
9113,20112265.13705034
9114,20071411.32747561
9115,20079862.890422635
9116,20095896.37755291
9117,20108842.427753758
9118,20074192.241925474
9119,20099180.25670611
9120,20073281.439073153
9121,20087552.881514594
9122,20068315.638580043
9123,20083331.783026934
9124,20116152.161464818
9125,20073812.69103134
9126,20087555.471863274
9127,20093492.644605942
9128,20073124.92147667
9129,20055352.50382736
9130,20071742.217762314
9131,20077217.568067703
9132,20081840.486765444
9133,20089865.554888524
9134,20118084.700717613
9135,20092441.453178007
9136,20063789.787211973
9137,20098251.600128293
9138,20100275.218521327
9139,20099531.536894947
9140,20088759.093965344
9141,20098660.92962677
9142,20095171.304220013
9143,20070506.98596977
9144,20072614.807304043
9145,20122669.322153863
9146,20099050.492418308
9147,20081812.17635644
9148,20090161.09308255
9149,20066770.00003184
9150,20070791.47233146
9151,20091542.58624164
9152,20058676.78654838
9153,20085680.683639213
9154,20062180.565033384
9155,20086246.22848377
9156,20062340.108173173
9157,20066062.945919763
9158,20079413.280998155
9159,20091350.745203108
9160,20112145.823886644
9161,20086286.321787
9162,20072795.61727978
9163,20050657.653695703
9164,20094539.47995273
9165,20089760.29002805
9166,20089928.535599735
9167,20101219.375177305
9168,20090986.261990413
9169,20082965.7109624
9170,20089733.13491653
9171,20090663.68112578
9172,20082839.874789264
9173,20080438.272388224
9174,20118302.76755599
9175,20087265.23112258
9176,20060051.194162466
9177,20085096.89667002
9178,20063787.135800358
9179,20093491.858770773
9180,20060358.553593535
9181,20087905.799862113
9182,20092670.046344046
9183,20116920.2466142
9184,20075845.802882902
9185,20093479.862705644
9186,20055445.283346314
9187,20070564.856892906
9188,20076491.289906368
9189,20083034.79964723
9190,20062029.304255594
9191,20096929.76830322
9192,20098018.113907896
9193,20087210.05367695
9194,20117662.125403296
9195,20065761.01579279
9196,20092926.063390248
9197,20084907.369568314
9198,20101167.838951364
9199,20075807.295304846
9200,20082227.461964756
9201,20053888.83016309
9202,20063812.443358127
9203,20067029.219762005
9204,20095537.884161822
9205,20085864.640452214
9206,20088767.117100075
9207,20097552.960912663
9208,20074679.63141949
9209,20054108.265913233
9210,20107869.971123323
9211,20108639.05306307
9212,20097773.664721098
9213,20084214.692197748
9214,20074733.796838958
9215,20097700.294498477
9216,20108917.058715515
9217,20087757.0537885
9218,20115098.495922323
9219,20093693.369506493
9220,20076513.59457
9221,20083642.44304015
9222,20102325.668869328
9223,20114927.92209171
9224,20093832.788238525
9225,20104283.72647401
9226,20091575.086324077
9227,20073968.883326016
9228,20094303.743305463
9229,20066635.829896595
9230,20055936.01565833
9231,20107771.470286876
9232,20076682.408677418
9233,20075788.75320385
9234,20107554.922114935
9235,20057811.139564868
9236,20108810.656831242
9237,20091299.571807846
9238,20069137.9414968
9239,20104165.59578065
9240,20077156.46171468
9241,20085504.195655394
9242,20078647.105885975
9243,20084203.217651855
9244,20098495.42876272
9245,20132044.44684447
9246,20103932.74960203
9247,20070239.561104197
9248,20067257.207269248
9249,20089690.70263699
9250,20095276.173956364
9251,20102375.055431888
9252,20126743.312621277
9253,20091149.922845464
9254,20101449.476599246
9255,20090427.037961703
9256,20096849.495933834
9257,20067217.912291765
9258,20099432.000113763
9259,20082309.025912702
9260,20106388.2560858
9261,20060534.214879327
9262,20086646.428548247
9263,20068115.784423243
9264,20085301.486839805
9265,20062220.12160712
9266,20065621.071404554
9267,20079493.45036715
9268,20077933.576155245
9269,20071715.303864527
9270,20105873.95184088
9271,20094141.625348922
9272,20101508.336126115
9273,20102316.58439644
9274,20106831.034808345
9275,20084639.9965276
9276,20095413.723942887
9277,20074243.204746284
9278,20097008.10234165
9279,20049987.847854506
9280,20065471.001797974
9281,20048831.023226384
9282,20106183.997326385
9283,20043867.61230677
9284,20084443.136030678
9285,20086167.44505977
9286,20069001.582952145
9287,20031261.51867282
9288,20073441.489427928
9289,20089962.216599595
9290,20092075.896765623
9291,20071130.880654406
9292,20061530.543716237
9293,20050418.434593484
9294,20073175.67037773
9295,20077093.708134025
9296,20082943.28727545
9297,20085649.527155988
9298,20073626.36942011
9299,20097265.563098017
9300,20049996.975522336
9301,20075599.326270837
9302,20110395.94196955
9303,20098802.326231014
9304,20074486.800791126
9305,20078607.575121123
9306,20098599.97656761
9307,20058387.812875804
9308,20103030.68838146
9309,20092618.005352166
9310,20107637.81093393
9311,20081373.134582244
9312,20107569.58538067
9313,20106785.8012834
9314,20103257.41178213
9315,20125309.623977806
9316,20104678.92722475
9317,20103329.490205396
9318,20100054.04426801
9319,20097051.509599783
9320,20096674.314924203
9321,20072768.326042
9322,20100448.114916258
9323,20039022.05263488
9324,20089703.226038698
9325,20100842.17427575
9326,20051019.54371858
9327,20128364.957144383
9328,20084961.967153378
9329,20080649.992758848
9330,20055128.143473893
9331,20077068.13313881
9332,20041720.384187512
9333,20101444.70402232
9334,20061201.93991551
9335,20101361.36395485
9336,20088297.999730214
9337,20122025.464624897
9338,20100026.796627413
9339,20040008.99289655
9340,20091125.8053161
9341,20105709.94221113
9342,20050976.658037547
9343,20084201.735656668
9344,20069366.256504163
9345,20064841.962882068
9346,20100774.87431885
9347,20116808.15432899
9348,20082303.76256657
9349,20106197.589675426
9350,20098747.52536387
9351,20056083.33246257
9352,20073172.115060292
9353,20084179.88956426
9354,20091085.5275946
9355,20089661.4426153
9356,20087230.76225828
9357,20085968.41988828
9358,20106326.031698562
9359,20060964.77478761
9360,20080851.576692086
9361,20063961.030770183
9362,20056082.906001538
9363,20061727.20426138
9364,20080881.827649143
9365,20093956.799196
9366,20089481.5520268
9367,20116582.511642527
9368,20083458.954698905
9369,20104441.224294156
9370,20125555.84767481
9371,20082900.973355994
9372,20077819.76821239
9373,20089180.833708163
9374,20087889.172862887
9375,20119468.41378791
9376,20098206.881074328
9377,20053769.913870808
9378,20055048.04026896
9379,20070077.48959668
